Time (s),Mass (kg),,Pull force (kg)
95.28840804,67.9478,,-4.12035
95.30138302,68.6804,,-4.85295
95.31688213,68.6768,,-4.84935
95.32925892,68.5401,,-4.71265
95.34153581,68.3956,,-4.56815
95.35385013,68.403,,-4.57555
95.36627007,68.486,,-4.65855
95.37862802,68.5029,,-4.67545
95.39485502,68.4168,,-4.58935
95.4071641,68.3092,,-4.48175
95.41940999,68.259,,-4.43155
95.43169904,68.3044,,-4.47695
95.44399095,68.3133,,-4.48585
95.45629787,68.348,,-4.52055
95.47266293,68.3362,,-4.50875
95.48498797,68.2648,,-4.43735
95.49729085,68.1334,,-4.30595
95.50952387,67.9229,,-4.09545
95.52234888,67.67,,-3.84255
95.53425598,67.3842,,-3.55675
95.55042601,67.0544,,-3.22695
95.56273293,66.6778,,-2.85035
95.57499886,65.8585,,-2.03105
95.58732414,65.4026,,-1.57515
95.59969902,64.8995,,-1.07205
95.61615705,64.3493,,-0.52185
95.62818813,63.8628,,-0.03535
95.64062619,63.5025,,0.32495
95.65286803,63.1823,,0.64515
95.66529799,62.7572,,1.07025
95.67751598,62.315,,1.51245
95.69375205,61.9187,,1.90875
95.70601201,61.479,,2.34845
95.72461891,61.3565,,2.47095
95.73566794,61.2256,,2.60185
95.74303985,60.9955,,2.83195
95.75530696,60.6982,,3.12925
95.77151513,60.4301,,3.39735
95.78386807,60.2674,,3.56005
95.79614401,60.1455,,3.68195
95.80848289,59.9657,,3.86175
95.82082915,59.7775,,4.04995
95.83332086,59.7045,,4.12295
95.84943509,59.828,,3.99945
95.86163807,60.0511,,3.77635
95.87436414,60.2804,,3.54705
95.88634419,60.3433,,3.48415
95.89863896,60.3377,,3.48975
95.91128302,60.2451,,3.58235
95.92844105,60.0854,,3.74205
95.93949795,59.9086,,3.91885
95.95186186,59.7655,,4.06195
95.96472096,59.5194,,4.30805
95.97645903,58.697,,5.13045
95.99267292,58.2166,,5.61085
96.0050149,57.8138,,6.01365
96.01740789,57.6581,,6.16935
96.03024602,57.7147,,6.11275
96.041888,57.8351,,5.99235
96.05434513,57.9711,,5.85635
96.07055616,57.9812,,5.84625
96.08284402,57.712,,6.11545
96.09519982,57.1428,,6.68465
96.10746789,55.4454,,8.38205
96.12225699,54.6601,,9.16735
96.13244104,54.0118,,9.81565
96.14834809,53.4692,,10.35825
96.16073418,52.9154,,10.91205
96.17299914,52.3371,,11.49035
96.18531704,51.829,,11.99845
96.19760203,51.4905,,12.33695
96.20992494,51.3352,,12.49225
96.22870493,51.3191,,12.50835
96.2384789,51.1898,,12.63765
96.25085616,50.9205,,12.90695
96.26322389,50.538,,13.28945
96.27707005,50.0675,,13.75995
96.28779101,49.5767,,14.25075
96.304039,49.1113,,14.71615
96.3163929,48.7388,,15.08865
96.3292799,48.497,,15.33045
96.340976,48.3685,,15.45895
96.35332298,48.3425,,15.48495
96.37197304,48.3611,,15.46635
96.381881,48.5713,,15.25615
96.39411998,48.8321,,14.99535
96.40645695,49.1881,,14.63935
96.41904998,49.594,,14.23345
96.43117881,50.0015,,13.82595
96.44732308,50.483,,13.34445
96.45976377,51.0289,,12.79855
96.47191691,51.6099,,12.21755
96.48434496,52.1922,,11.63525
96.49662495,52.7376,,11.08985
96.50891781,53.5628,,10.26465
96.52520013,53.7942,,10.03325
96.5374701,53.9329,,9.89455
96.55005312,54.0281,,9.79935
96.56242085,54.1101,,9.71735
96.57447696,54.2851,,9.54235
96.5867691,54.5822,,9.24525
96.60298991,54.9898,,8.83765
96.61526203,55.4381,,8.38935
96.62775016,55.8308,,7.99665
96.63994884,56.3405,,7.48695
96.652421,56.4918,,7.33565
96.66459298,56.7058,,7.12165
96.68078613,56.9541,,6.87335
96.69331193,57.2194,,6.60805
96.70543885,57.5037,,6.32375
96.71779013,57.7485,,6.07895
96.73019409,57.9213,,5.90615
96.74632001,58.0661,,5.76135
96.75862789,58.1733,,5.65415
96.77099419,58.282,,5.54545
96.78342295,58.6094,,5.21805
96.79567814,58.842,,4.98545
96.80788016,59.065,,4.76245
96.82546091,59.2807,,4.54675
96.83667302,59.5069,,4.32055
96.8488512,59.7422,,4.08525
96.861099,59.967,,3.86045
96.87364388,60.1907,,3.63675
96.88587689,60.4096,,3.41785
96.90213585,60.6251,,3.20235
96.91439891,61.0487,,2.77875
96.92700195,61.167,,2.66045
96.93892384,61.1505,,2.67695
96.95133901,61.1223,,2.70515
96.96411419,61.2044,,2.62305
96.97979403,61.5059,,2.32155
96.99208498,62.0222,,1.80525
97.00449491,62.6733,,1.15415
97.01679897,63.5109,,0.31655
97.02928495,64.5472,,-0.71975
97.04144406,65.667,,-1.83955
97.05763197,67.8803,,-4.05285
97.07000589,68.8303,,-5.00285
97.08231902,69.5722,,-5.74475
97.09454703,69.9821,,-6.15465
97.10692501,70.1503,,-6.32285
97.123734,70.1839,,-6.35645
97.13544893,70.1265,,-6.29905
97.14783287,69.9866,,-6.15915
97.16007805,69.7312,,-5.90375
97.17244196,69.4374,,-5.60995
97.1847589,69.1378,,-5.31035
97.20099592,69.3086,,-5.48115
97.21331096,69.4459,,-5.61845
97.22564197,69.4347,,-5.60725
97.23793983,69.2306,,-5.40315
97.25027299,68.7594,,-4.93195
97.26318502,68.1812,,-4.35375
97.27876902,67.6628,,-3.83535
97.2912848,67.2665,,-3.43905
97.30336595,67.079,,-3.25155
97.31578398,66.881,,-3.05355
97.32805181,66.7801,,-2.95265
97.34041214,66.7197,,-2.89225
97.35661793,66.7076,,-2.88015
97.36898088,66.7548,,-2.92735
97.38139105,66.8568,,-3.02935
97.39356613,66.9997,,-3.17225
97.40590596,67.1108,,-3.28335
97.41820693,67.1099,,-3.28245
97.43492079,67.0032,,-3.17575
97.44678688,66.8623,,-3.03485
97.45908904,66.4915,,-2.66405
97.47154093,66.3379,,-2.51045
97.48438215,66.2583,,-2.43085
97.49994802,66.3167,,-2.48925
97.51265502,66.5573,,-2.72985
97.52456689,66.9505,,-3.12305
97.53690314,67.3224,,-3.49495
97.54928613,67.5526,,-3.72515
97.56161189,67.7745,,-3.94705
97.57889509,67.9238,,-4.09635
97.59010696,67.6751,,-3.84765
97.60286403,67.4096,,-3.58215
97.61479306,67.065,,-3.23755
97.6270299,66.5841,,-2.75665
97.63944197,66.0878,,-2.26035
97.65561199,65.625,,-1.79755
97.67177486,65.2268,,-1.39935
97.680269,64.881,,-1.05355
97.6925559,64.6455,,-0.81805
97.70495987,64.4379,,-0.61045
97.7173059,63.964,,-0.13655
97.73343897,63.7271,,0.10035
97.74578714,63.4765,,0.35095
97.75809979,63.1536,,0.67385
97.77077484,62.7934,,1.03405
97.78264689,62.4558,,1.37165
97.79893017,62.0702,,1.75725
97.81121182,61.631,,2.19645
97.82357383,61.1528,,2.67465
97.83589101,60.6772,,3.15025
97.84821916,60.3539,,3.47355
97.86047888,60.1587,,3.66875
97.87673402,60.0932,,3.73425
97.88907194,59.9141,,3.91335
97.90142512,59.6716,,4.15585
97.9137671,59.3928,,4.43465
97.9265089,59.0625,,4.76495
97.9384191,58.7165,,5.11095
97.95457983,58.442,,5.38545
97.96723294,58.2707,,5.55675
97.97975111,58.1738,,5.65365
97.99153709,58.086,,5.74145
98.00425005,58.025,,5.80245
98.01615882,57.9248,,5.90265
98.03240991,57.8853,,5.94215
98.04474521,57.8119,,6.01555
98.05720496,57.696,,6.13145
98.06960392,57.4717,,6.35575
98.08174205,57.1569,,6.67055
98.094033,56.765,,7.06245
98.11023188,56.2981,,7.52935
98.12261176,55.5469,,8.28055
98.13489819,55.2222,,8.60525
98.14718199,55.0504,,8.77705
98.15950108,54.9094,,8.91805
98.17573595,54.6512,,9.17625
98.18807006,54.3708,,9.45665
98.20054483,54.0273,,9.80015
98.21290588,53.6483,,10.17915
98.22573519,53.3202,,10.50725
98.23737478,52.9425,,10.88495
98.25354004,52.5366,,11.29085
98.26590776,51.8089,,12.01855
98.27822995,51.4362,,12.39125
98.29050803,51,,12.82745
98.30292392,50.5729,,13.25455
98.31519818,50.2098,,13.61765
98.331424,49.8484,,13.97905
98.34366798,49.4887,,14.33875
98.35603905,49.1485,,14.67895
98.36867809,48.7427,,15.08475
98.38147593,48.2694,,15.55805
98.39300084,47.2091,,16.61835
98.40919399,46.6864,,17.14105
98.42163301,46.2344,,17.59305
98.43447995,45.8309,,17.99655
98.44630098,45.4075,,18.41995
98.45849586,44.9676,,18.85985
98.47269797,44.5503,,19.27715
98.48704815,44.075,,19.75245
98.4993372,43.4732,,20.35425
98.51173115,42.7693,,21.05815
98.52401614,41.3279,,22.49955
98.53629994,40.698,,23.12945
98.55256009,40.2544,,23.57305
98.56488013,40.038,,23.78945
98.57727981,40.0453,,23.78215
98.58950114,40.1868,,23.64065
98.60195494,40.4234,,23.40405
98.61408997,40.6844,,23.14305
98.6311841,40.8898,,22.93765
98.64271307,40.9857,,22.84175
98.65502596,41.1226,,22.70485
98.667377,41.7275,,22.09995
98.67964888,42.2025,,21.62495
98.69199204,42.7022,,21.12525
98.70824313,43.3031,,20.52435
98.72057891,43.9229,,19.90455
98.73284197,44.5885,,19.23895
98.74513197,45.3313,,18.49615
98.75748897,46.0783,,17.74915
98.76991987,46.7432,,17.08425
98.78606701,47.3037,,16.52375
98.79836512,48.1262,,15.70125
98.81070781,48.5557,,15.27175
98.82334304,49.0622,,14.76525
98.83537102,49.6347,,14.19275
98.84764194,50.2983,,13.52915
98.863873,51.0065,,12.82095
98.876158,51.6992,,12.12825
98.88849497,52.3259,,11.50155
98.90088487,52.8585,,10.96895
98.9131341,53.34,,10.48745
98.92935705,54.2943,,9.53315
98.94173002,54.7687,,9.05875
98.95401478,55.2081,,8.61935
98.96638989,55.612,,8.21545
98.97862601,55.9846,,7.84285
98.9909749,56.3308,,7.49665
99.0071919,56.6904,,7.13705
99.02036595,57.0423,,6.78515
99.03251004,57.391,,6.43645
99.04437804,57.7524,,6.07505
99.05647898,58.1397,,5.68775
99.06887698,58.789,,5.03845
99.08505011,58.9442,,4.88325
99.09731007,59.0719,,4.75555
99.11013603,59.2467,,4.58075
99.12297797,59.5183,,4.30915
99.1343689,59.7854,,4.04205
99.14683414,60.0845,,3.74295
99.16468692,60.5549,,3.27255
99.17520404,61.1213,,2.70615
99.18761897,61.6058,,2.22165
99.19979501,62.338,,1.48945
99.21213889,62.5864,,1.24105
99.22443795,62.7985,,1.02895
99.24068594,63.0505,,0.77695
99.25302005,63.4612,,0.36625
99.26563811,64.0109,,-0.18345
99.27765012,64.5946,,-0.76715
99.28998494,65.2461,,-1.41865
99.30620503,65.9377,,-2.11025
99.3190639,66.5937,,-2.76625
99.33095312,67.1521,,-3.32465
99.34324384,67.8854,,-4.05795
99.35542893,68.2302,,-4.40275
99.36814308,68.6856,,-4.85815
99.38399601,69.1544,,-5.32695
99.39630294,69.6411,,-5.81365
99.40865803,70.1114,,-6.28395
99.42178392,70.4851,,-6.65765
99.43332291,70.6753,,-6.84785
99.44560814,70.5698,,-6.74235
99.4642601,70.0652,,-6.23775
99.47413015,68.068,,-4.24055
99.48650408,67.0191,,-3.19165
99.49880695,66.239,,-2.41155
99.51111794,65.8189,,-1.99145
99.5258348,65.698,,-1.87055
99.53965616,65.7758,,-1.94835
99.55199885,66.0405,,-2.21305
99.56482387,66.3536,,-2.52615
99.57668281,66.6805,,-2.85305
99.58934498,66.8916,,-3.06415
99.60136104,66.8139,,-2.98645
99.61752486,66.7104,,-2.88295
99.62979507,66.6653,,-2.83785
99.64212608,66.8847,,-3.05725
99.65450311,67.2965,,-3.46905
99.66677117,67.8177,,-3.99025
99.68322492,68.305,,-4.47755
99.69532204,68.6524,,-4.82495
99.70764685,68.8385,,-5.01105
99.71996689,69.0356,,-5.20815
99.73227,69.279,,-5.45155
99.74460983,69.2955,,-5.46805
99.76080394,68.8683,,-5.04085
99.77315998,68.2859,,-4.45845
99.78547001,67.7593,,-3.93185
99.79779196,67.4437,,-3.61625
99.81010914,67.3005,,-3.47305
99.82249403,67.2966,,-3.46915
99.83868408,67.4278,,-3.60035
99.85097218,67.5184,,-3.69095
99.86336303,67.5098,,-3.68235
99.87563586,67.2848,,-3.45735
99.88799095,67.032,,-3.20455
99.90038395,66.7607,,-2.93325
99.91662788,66.489,,-2.66155
99.92995405,66.1503,,-2.32285
99.94112301,65.7065,,-1.87905
99.95389199,65.1641,,-1.33665
99.96572304,64.6406,,-0.81315
99.97806787,64.1607,,-0.33325
99.99431896,63.7223,,0.10515
100.006635,63.0219,,0.80555
100.0189669,62.7817,,1.04575
100.032593,62.4755,,1.35195
100.0439861,62.1069,,1.72055
100.059793,61.7589,,2.06855
100.0721309,61.477,,2.35045
100.0845149,61.3839,,2.44355
100.096761,61.4242,,2.40325
100.109108,61.4615,,2.36595
100.12148,61.4864,,2.34105
100.137646,61.6111,,2.21635
100.150007,61.9095,,1.91795
100.162401,61.9398,,1.88765
100.174603,61.794,,2.03345
100.187556,61.4915,,2.33595
100.1993241,61.1076,,2.71985
100.2154648,60.6986,,3.12885
100.227834,60.3714,,3.45605
100.2400949,60.155,,3.67245
100.2524321,59.9734,,3.85405
100.2653201,59.869,,3.95845
100.277195,59.4558,,4.37165
100.2933271,59.2266,,4.60085
100.305721,59.1348,,4.69265
100.318455,59.1086,,4.71885
100.3312621,59.0663,,4.76115
100.3425479,58.8512,,4.97625
100.354934,58.3939,,5.43355
100.371448,57.834,,5.99345
100.3834658,57.3332,,6.49425
100.395757,57.067,,6.76045
100.4082,57.0093,,6.81815
100.4213369,57.0995,,6.72795
100.436656,57.0059,,6.82155
100.44892,56.6566,,7.17085
100.4613249,56.1812,,7.64625
100.4738579,55.59,,8.23745
100.485955,54.9922,,8.83525
100.4981799,54.4729,,9.35455
100.5146279,54.0049,,9.82255
100.5272648,53.5014,,10.32605
100.5391479,52.9533,,10.87415
100.5517108,51.5945,,12.23295
100.5638111,51.0093,,12.81815
100.5761142,50.735,,13.09245
100.592263,50.7441,,13.08335
100.604599,50.8149,,13.01255
100.616955,50.6896,,13.13785
100.629776,50.2141,,13.61335
100.6415651,49.4684,,14.35905
100.6538868,48.7079,,15.11955
100.6701391,48.0434,,15.78405
100.6833301,47.3325,,16.49495
100.6952109,47.2725,,16.55495
100.707016,47.2866,,16.54085
100.7195098,47.3113,,16.51615
100.7317989,47.2969,,16.53055
100.747942,47.2545,,16.57295
100.7602839,47.1597,,16.66775
100.7740819,46.9904,,16.83705
100.7849231,46.8562,,16.97125
100.7972331,46.823,,17.00445
100.813436,47.076,,16.75145
100.825814,47.3044,,16.52305
100.8380442,47.5179,,16.30955
100.8504369,47.7332,,16.09425
100.8627582,47.9989,,15.82855
100.8751662,48.3979,,15.42955
100.8912408,48.955,,14.87245
100.9036191,49.679,,14.14845
100.9159341,50.4415,,13.38595
100.928637,51.0194,,12.80805
100.9406021,51.442,,12.38545
100.9530559,51.9297,,11.89775
100.9691429,52.1881,,11.63935
100.9813859,52.5453,,11.28215
100.9937251,52.98,,10.84745
101.0060678,53.4047,,10.42275
101.0186331,53.8525,,9.97495
101.0307791,54.3201,,9.50735
101.0469201,54.7701,,9.05735
101.0592301,55.1514,,8.67605
101.0716131,55.493,,8.33445
101.083921,56.1122,,7.71525
101.096189,56.3469,,7.48055
101.10849,56.6295,,7.19795
101.124742,56.9188,,6.90865
101.1371398,57.2046,,6.62285
101.1493669,57.4818,,6.34565
101.1617219,57.7415,,6.08595
101.1740611,57.9871,,5.84035
101.190305,58.2048,,5.62265
101.202615,58.3485,,5.47895
101.2149091,58.4384,,5.38905
101.2271779,58.5512,,5.27625
101.2405832,58.7778,,5.04965
101.2518609,58.9965,,4.83095
101.2680769,59.0327,,4.79475
101.2804599,58.9898,,4.83765
101.2927189,59.0147,,4.81275
101.305486,59.132,,4.69545
101.317533,59.3785,,4.44895
101.3296881,59.7354,,4.09205
101.345896,60.11,,3.71745
101.3582041,60.8728,,2.95465
101.3705399,61.1137,,2.71375
101.3828509,61.2564,,2.57105
101.3951862,61.4079,,2.41955
101.4074709,61.6636,,2.16385
101.424036,61.8965,,1.93095
101.4361289,62.11,,1.71745
101.44839,62.3518,,1.47565
101.460665,62.6371,,1.19035
101.4730029,63.0045,,0.82295
101.4855919,64.1647,,-0.33725
101.5015552,64.91,,-1.08255
101.513937,65.6422,,-1.81475
101.5266731,66.3099,,-2.48245
101.539618,66.8315,,-3.00405
101.550864,67.2493,,-3.42185
101.5671048,67.6808,,-3.85335
101.5793629,68.1086,,-4.28115
101.5917721,68.5753,,-4.74785
101.6040728,68.8505,,-5.02305
101.6165421,69.234,,-5.40655
101.6288009,69.5045,,-5.67705
101.6448481,69.817,,-5.98955
101.657238,70.1323,,-6.30485
101.6696548,70.49,,-6.66255
101.6819718,70.744,,-6.91655
101.694252,70.7292,,-6.90175
101.710412,70.2378,,-6.41035
101.7228909,69.4158,,-5.58835
101.7354431,67.4641,,-3.63665
101.7475309,66.5339,,-2.70645
101.763998,65.9768,,-2.14935
101.7761471,65.91,,-2.08255
101.7884898,66.1352,,-2.30775
101.8006599,66.466,,-2.63855
101.8171618,66.8058,,-2.97835
101.8304141,67.1956,,-3.36815
101.841572,67.5537,,-3.72625
101.8539031,67.939,,-4.11155
101.8701742,67.91,,-4.08255
101.8824911,67.7141,,-3.88665
101.894803,67.4179,,-3.59045
101.9072008,67.1731,,-3.34565
101.9234018,67.0827,,-3.25525
101.9360559,67.0357,,-3.20825
101.948029,66.9245,,-3.09705
101.9604499,66.7708,,-2.94335
101.9727468,66.8861,,-3.05865
101.9889719,67.0611,,-3.23365
102.0013149,67.1299,,-3.30245
102.013639,67.0268,,-3.19935
102.0260379,66.8301,,-3.00265
102.0421901,66.7648,,-2.93735
102.0545151,66.8759,,-3.04845
102.066853,67.0847,,-3.25725
102.0796089,67.3411,,-3.51365
102.0954511,67.3256,,-3.49815
102.1077421,67.2283,,-3.40085
102.120271,67.0975,,-3.27005
102.1331739,66.7818,,-2.95435
102.1486619,66.2006,,-2.37315
102.1610038,65.4727,,-1.64525
102.1733501,64.7858,,-0.95835
102.186053,64.1564,,-0.32895
102.197998,64.1541,,-0.32665
102.2149858,64.1375,,-0.31005
102.2271399,63.9567,,-0.12925
102.2394059,63.5943,,0.23315
102.251235,63.1623,,0.66515
102.2675529,62.7553,,1.07215
102.2797711,62.4115,,1.41595
102.29212,61.7991,,2.02835
102.3049891,61.4701,,2.35735
102.3207469,61.0819,,2.74555
102.3330359,60.6019,,3.22555
102.3453989,60.0279,,3.79955
102.3576849,59.4819,,4.34555
102.3739541,59.0493,,4.77815
102.386534,58.736,,5.09145
102.3985808,58.5241,,5.30335
102.4110131,58.3208,,5.50665
102.423563,58.2729,,5.55455
102.4395308,58.24,,5.58745
102.452271,58.2019,,5.62555
102.4643419,58.1698,,5.65765
102.476985,58.0251,,5.80235
102.492764,57.8089,,6.01855
102.5053051,57.5447,,6.28275
102.517487,56.8979,,6.92955
102.529665,56.5538,,7.27365
102.5459628,56.1037,,7.72375
102.5585201,55.571,,8.25645
102.573334,55.0861,,8.74135
102.5829759,54.691,,9.13645
102.5994332,54.3969,,9.43055
102.6115382,54.2267,,9.60075
102.6243701,54.0651,,9.76235
102.636219,53.478,,10.34945
102.648567,52.8631,,10.96435
102.66484,52.0765,,11.75095
102.6770999,51.1234,,12.70405
102.689492,50.0431,,13.78435
102.7018321,48.9411,,14.88635
102.7180951,47.8302,,15.99725
102.7309191,46.7272,,17.10025
102.742646,44.5527,,19.27475
102.755501,43.5085,,20.31895
102.7728539,42.5277,,21.29975
102.7835891,41.691,,22.13645
102.795923,40.954,,22.87345
102.808249,40.3082,,23.51925
102.8268991,39.7532,,24.07425
102.8368309,39.3453,,24.48215
102.849154,39.1395,,24.68795
102.8614719,39.1924,,24.63505
102.8738401,39.552,,24.27545
102.890044,40.0922,,23.73525
102.9024408,40.6935,,23.13395
102.914824,41.1778,,22.64965
102.9269559,41.3975,,22.42995
102.9433651,41.4033,,22.42415
102.9556189,41.2415,,22.58595
102.968292,40.9967,,22.83075
102.98248,41.0858,,22.74165
102.9964929,41.3272,,22.50025
103.0088251,41.509,,22.31845
103.0211339,41.4366,,22.39085
103.03353,41.1124,,22.71505
103.0497289,40.7822,,23.04525
103.0620651,40.539,,23.28845
103.074482,40.4304,,23.39705
103.0867901,40.5412,,23.28625
103.0990729,40.732,,23.09545
103.1154401,40.9659,,22.86155
103.1276209,41.2546,,22.57285
103.1399138,41.6092,,22.21825
103.1522641,42.0203,,21.80715
103.1686969,42.4344,,21.39305
103.1815321,42.8642,,20.96325
103.1932762,43.8089,,20.01855
103.205796,44.2586,,19.56885
103.2224171,44.6684,,19.15905
103.2340982,45.0695,,18.75795
103.2464759,45.4797,,18.34775
103.258791,46.0118,,17.81565
103.2761471,46.7038,,17.12365
103.287425,47.4799,,16.34755
103.299659,49.2019,,14.62555
103.3120811,49.9411,,13.88635
103.3300788,50.586,,13.24145
103.3406451,51.0707,,12.75675
103.352972,51.4008,,12.42665
103.365232,51.6979,,12.12955
103.3784549,51.9618,,11.86565
103.393806,52.2458,,11.58165
103.406142,52.5698,,11.25765
103.418458,53.0619,,10.76555
103.4311841,53.2882,,10.53925
103.4470749,53.6193,,10.20815
103.4594002,54.0771,,9.75035
103.4717491,54.5967,,9.23075
103.4840381,55.1445,,8.68295
103.5002971,55.6573,,8.17015
103.512711,56.0317,,7.79575
103.526077,56.5233,,7.30415
103.537329,56.8284,,6.99905
103.5535128,57.245,,6.58245
103.565871,57.6665,,6.16095
103.5786719,58.0054,,5.82205
103.5906799,58.2946,,5.53285
103.6029658,58.5652,,5.26225
103.6190929,58.7638,,5.06365
103.6318598,58.9164,,4.91105
103.6437621,59.0934,,4.73405
103.6560969,59.2666,,4.56085
103.6723912,59.5591,,4.26835
103.6846488,59.9295,,3.89795
103.696965,60.3631,,3.46435
103.7092919,60.802,,3.02545
103.7255678,61.1204,,2.70705
103.7379079,61.3219,,2.50555
103.750268,61.7453,,2.08215
103.7625461,62.13,,1.69745
103.7787769,62.5762,,1.25125
103.7911952,63.0283,,0.79915
103.8034799,63.4189,,0.40855
103.8157859,63.7219,,0.10555
103.8280411,64.1116,,-0.28415
103.844414,64.5948,,-0.76735
103.8566818,65.2061,,-1.37865
103.8690631,66.6877,,-2.86025
103.8834829,67.3549,,-3.52745
103.8976099,67.9962,,-4.16875
103.9099259,68.6362,,-4.80875
103.9222591,69.2763,,-5.44885
103.9345798,69.8019,,-5.97445
103.9508698,70.1385,,-6.31105
103.9631729,70.2471,,-6.41965
103.97559,69.4825,,-5.65505
103.9878061,68.6923,,-4.86485
104.004061,67.8687,,-4.04125
104.0164561,67.2083,,-3.38085
104.029665,66.8445,,-3.01705
104.0411029,66.6446,,-2.81715
104.0533559,66.4829,,-2.65545
104.069963,66.2866,,-2.45915
104.0821609,66.0314,,-2.20395
104.0942709,66.1687,,-2.34125
104.106611,66.5642,,-2.73675
104.1228971,67.099,,-3.27155
104.1351998,67.4247,,-3.59725
104.1474841,67.3874,,-3.55995
104.159832,67.0308,,-3.20335
104.1761179,66.5552,,-2.72775
104.1884468,66.2428,,-2.41535
104.2007279,66.6201,,-2.79265
104.2130489,67.224,,-3.39655
104.229357,67.9666,,-4.13915
104.2416501,68.6018,,-4.77435
104.2539959,69.0106,,-5.18315
104.2663701,69.1661,,-5.33865
104.279212,69.1116,,-5.28415
104.2948751,68.9302,,-5.10275
104.307256,68.4818,,-4.65435
104.3195989,68.4297,,-4.60225
104.331918,68.4579,,-4.63045
104.3481572,68.4483,,-4.62085
104.3605101,68.337,,-4.50955
104.372818,68.155,,-4.32755
104.3850379,67.9932,,-4.16575
104.401346,67.8821,,-4.05465
104.4136901,67.7845,,-3.95705
104.4260168,67.595,,-3.76755
104.4389601,67.3373,,-3.50985
104.4546201,66.9959,,-3.16845
104.4670372,66.5724,,-2.74495
104.4792831,66.0648,,-2.23735
104.491549,65.503,,-1.67555
104.5078399,64.9692,,-1.14175
104.520247,64.5789,,-0.75145
104.532531,63.7102,,0.11725
104.5447888,63.1238,,0.70365
104.5571182,62.5338,,1.29365
104.5734818,62.091,,1.73645
104.585815,61.8477,,1.97975
104.5980258,61.7961,,2.03135
104.6105001,61.7951,,2.03235
104.6266541,61.7253,,2.10215
104.6389899,61.5577,,2.26975
104.651329,61.0743,,2.75315
104.6637568,60.8048,,3.02265
104.6804619,60.5377,,3.28975
104.6922591,60.3715,,3.45595
104.7046189,60.3901,,3.43735
104.7171292,60.5041,,3.32335
104.7330978,60.4786,,3.34885
104.7454429,60.2875,,3.53995
104.7578521,59.6216,,4.20585
104.7702591,59.3082,,4.51925
104.783078,59.09,,4.73745
104.7987182,58.9748,,4.85265
104.811003,58.9406,,4.88685
104.8233771,58.9389,,4.88855
104.83564,58.8985,,4.92895
104.8519349,58.7508,,5.07665
104.864254,58.1038,,5.72365
104.876718,57.6629,,6.16455
104.8888791,57.2262,,6.60125
104.905158,56.8513,,6.97615
104.917655,56.6172,,7.21025
104.930444,56.4721,,7.35535
104.94222,56.4976,,7.32985
104.958425,56.6448,,7.18265
104.9712999,56.7882,,7.03925
104.9831221,56.6883,,7.13915
104.9954338,56.3256,,7.50185
105.007848,55.8146,,8.01285
105.0240302,55.3452,,8.48225
105.0362589,54.9666,,8.86085
105.048645,54.661,,9.16645
105.0609751,54.2643,,9.56315
105.0772038,53.8588,,9.96865
105.0895,53.327,,10.50045
105.101887,53.2488,,10.57865
105.114439,53.2581,,10.56935
105.1304309,53.3024,,10.52505
105.142792,53.2901,,10.53735
105.1551569,53.092,,10.73545
105.16745,52.6447,,11.18275
105.183666,52.071,,11.75645
105.1959469,51.5184,,12.30905
105.2083151,50.9643,,12.86315
105.220943,50.9154,,12.91205
105.2330668,50.8984,,12.92905
105.249367,50.8095,,13.01795
105.2615719,50.6159,,13.21155
105.27443,50.3416,,13.48585
105.2863128,50.0603,,13.76715
105.3024969,49.9207,,13.90675
105.3152318,49.8825,,13.94495
105.327184,50.0396,,13.78785
105.3402421,50.2392,,13.58825
105.355726,50.4337,,13.39375
105.368037,50.6616,,13.16585
105.381784,50.849,,12.97845
105.3927028,51.0721,,12.75535
105.4088991,51.257,,12.57045
105.4215569,51.2956,,12.53185
105.433624,51.2316,,12.59585
105.4459219,51.3038,,12.52365
105.4582608,51.585,,12.24245
105.4746659,52.0333,,11.79415
105.4868488,52.5215,,11.30595
105.4991531,52.9743,,10.85315
105.511564,53.412,,10.41545
105.52774,53.7871,,10.04035
105.5400469,54.6158,,9.21165
105.5524032,55.0878,,8.73965
105.5649059,55.5952,,8.23225
105.580956,55.9915,,7.83595
105.593272,56.224,,7.60345
105.605762,56.354,,7.47345
105.6179361,56.4215,,7.40595
105.6341879,56.5416,,7.28585
105.6465499,57.1564,,6.67105
105.6590681,57.5118,,6.31565
105.6712282,57.8255,,6.00195
105.683629,58.0861,,5.74135
105.7004981,58.3373,,5.49015
105.7123671,58.633,,5.19445
105.7245059,58.8996,,4.92785
105.7367449,59.08,,4.74745
105.7529728,59.232,,4.59545
105.765532,59.4871,,4.34035
105.7776711,59.5809,,4.24655
105.790566,59.6643,,4.16315
105.8062429,59.826,,4.00145
105.8186889,60.0881,,3.73935
105.831866,60.4254,,3.40205
105.8433089,60.7816,,3.04585
105.859482,61.0209,,2.80655
105.8723381,61.3171,,2.51035
105.8841052,61.6249,,2.20255
105.8964319,62.1263,,1.70115
105.9138999,62.7295,,1.09795
105.925189,63.3979,,0.42955
105.9373858,64.1007,,-0.27325
105.9497581,64.8305,,-1.00305
105.9621251,65.5995,,-1.77205
105.9782681,66.3649,,-2.53745
105.9911652,67.6225,,-3.79505
106.0029931,68.0615,,-4.23405
106.0153189,68.3296,,-4.50215
106.0315151,68.3934,,-4.56595
106.0438671,68.2888,,-4.46135
106.056196,68.0492,,-4.22175
