Time (s),Mass (kg),,Pull force (kg)
22.78609109,81.812,,-14.965337
22.79844618,79.946,,-13.099337
22.8106811,77.9931,,-11.146437
22.82305884,74.6291,,-7.782437
22.83538985,73.249,,-6.402337
22.85163116,72.1143,,-5.267637
22.86390805,71.3636,,-4.516937
22.87626505,70.6383,,-3.791637
22.88857222,69.7982,,-2.951537
22.90490913,68.9696,,-2.122937
22.91333699,67.9585,,-1.111837
22.92947602,66.7362,,0.110463
22.94181395,65.4827,,1.363963
22.95410705,63.91,,2.936663
22.96641397,63.5315,,3.315163
22.97886896,63.1891,,3.657563
22.99495292,62.8587,,3.987963
23.00732017,62.5222,,4.324463
23.01966095,62.1059,,4.740763
23.04240298,61.6795,,5.167163
23.052037,61.227,,5.619663
23.05672908,60.7447,,6.101963
23.07281613,60.2701,,6.576563
23.08507109,59.8972,,6.949463
23.0974772,59.6342,,7.212463
23.10969281,59.7343,,7.112363
23.12204003,59.6077,,7.238963
23.13439894,59.2131,,7.633563
23.15062404,58.7907,,8.055963
23.16291714,58.4427,,8.403963
23.17523909,58.2059,,8.640763
23.18750405,58.0479,,8.798763
23.20476222,58.0221,,8.824563
23.21370316,58.2029,,8.643763
23.2325592,59.0257,,7.820963
23.24386311,59.5073,,7.339363
23.25741601,60.0403,,6.806363
23.26768613,60.603,,6.243663
23.27773404,61.1755,,5.671163
23.29000807,61.7032,,5.143463
23.308851,62.1655,,4.681163
23.3191421,62.3917,,4.454963
23.330935,62.1283,,4.718363
23.34333706,61.3923,,5.454363
23.35662317,59.3459,,7.500763
23.37180996,58.2945,,8.552163
23.38432789,57.3457,,9.500963
23.3969059,56.6671,,10.179563
23.4087081,56.1799,,10.666763
23.42105222,55.6425,,11.204163
23.43357992,55.0015,,11.845163
23.45125818,54.1675,,12.679163
23.46656299,53.3146,,13.532063
23.47588396,52.6537,,14.192963
23.48983693,51.618,,15.228663
23.49929309,50.7942,,16.052463
23.51130795,49.8408,,17.005863
23.527421,48.9814,,17.865263
23.53972292,48.3879,,18.458763
23.55212426,48.1205,,18.726163
23.56446624,48.1994,,18.647263
23.57803321,48.5781,,18.268563
23.58939409,49.1795,,17.667163
23.60523486,49.8091,,17.037563
23.61827397,50.3284,,16.518263
23.63110805,51.6587,,15.187963
23.64265323,52.6712,,14.175463
23.65533304,53.7981,,13.048563
23.68560719,54.961,,11.885663
23.68774295,56.1065,,10.740163
23.70009017,57.2303,,9.616363
23.70784211,58.2862,,8.560463
23.72017503,59.2352,,7.611463
23.73227906,59.9897,,6.856963
23.748631,60.4512,,6.395463
23.760885,60.8805,,5.966163
23.77342796,61.2815,,5.565163
23.78560901,61.9177,,4.928963
23.79801798,62.7666,,4.080063
23.81010985,63.7872,,3.059463
23.82738209,64.9284,,1.918263
23.84010005,66.0452,,0.801463
23.85164118,66.9531,,-0.106437
23.86532497,67.6298,,-0.783137
23.875705,68.1605,,-1.313837
23.88812017,68.7834,,-1.936737
23.9044652,68.8831,,-2.036437
23.91673303,68.9554,,-2.108737
23.93253803,69.186,,-2.339337
23.94959092,69.5752,,-2.728537
23.95416498,69.9128,,-3.066137
23.96626902,69.9896,,-3.142937
23.98206902,69.727,,-2.880337
23.99440789,69.1369,,-2.290237
24.00673985,68.3282,,-1.481537
24.01897383,67.1854,,-0.338737
24.03132701,67.0806,,-0.233937
24.04361391,67.2224,,-0.375737
24.05989289,67.5262,,-0.679537
24.07216716,67.8958,,-1.049137
24.08460307,68.2139,,-1.367237
24.10257602,68.3731,,-1.526437
24.10917091,68.3214,,-1.474737
24.13981891,68.0876,,-1.240937
24.1408751,67.7184,,-0.871737
24.16161609,67.3596,,-0.512937
24.17833805,67.3388,,-0.492137
24.19635606,67.7022,,-0.855537
24.20030689,68.1217,,-1.275037
24.20361018,68.433,,-1.586337
24.216043,68.68,,-1.833337
24.22841287,68.8719,,-2.025237
24.24019408,68.9992,,-2.152537
24.25246215,69.0095,,-2.162837
24.265872,68.9378,,-2.091137
24.28106499,68.853,,-2.006337
24.29349494,68.7606,,-1.913937
24.30564904,68.8514,,-2.004737
24.3180232,69.0168,,-2.170137
24.33655286,69.17,,-2.323337
24.34286785,69.2596,,-2.412937
24.35997009,69.2317,,-2.385037
24.37199998,69.1997,,-2.353037
24.38591504,69.1937,,-2.347037
24.40640211,69.1986,,-2.351937
24.40823293,69.1969,,-2.350237
24.44035816,69.0196,,-2.172937
24.442137,68.7844,,-1.937737
24.45530391,68.4233,,-1.576637
24.46953702,67.8821,,-1.035437
24.47494292,67.135,,-0.288337
24.48611999,66.311,,0.535663
24.50222111,65.6111,,1.235563
24.51456523,65.1127,,1.733963
24.52691722,64.7365,,2.110163
24.53922296,64.3135,,2.533163
24.55140495,63.3293,,3.517363
24.5638032,62.8406,,4.006063
24.58498096,62.2689,,4.577763
24.59495306,61.5922,,5.254463
24.60475111,60.9185,,5.928163
24.61861205,60.3642,,6.482463
24.63633895,60.0088,,6.837863
24.64314222,59.757,,7.089663
24.65949202,59.4563,,7.390363
24.67031121,59.06,,7.786663
24.68362212,58.7001,,8.146563
24.70189309,58.1773,,8.669363
24.70716596,58.0699,,8.776763
24.72039008,58.1766,,8.670063
24.73748612,58.4625,,8.384163
24.7645092,58.7814,,8.065263
24.76554704,58.9645,,7.882163
24.78584218,58.9037,,7.942963
24.78692412,58.6135,,8.233163
24.79798007,58.3098,,8.536863
24.81429696,58.136,,8.710663
24.82592106,57.6932,,9.153463
24.83836913,57.3357,,9.510963
24.85051894,56.8211,,10.025563
24.86292815,56.0797,,10.766963
24.87915421,55.1548,,11.691863
24.89134908,54.1799,,12.666763
24.90366006,53.3305,,13.516163
24.91633821,52.6458,,14.200863
24.92838907,52.1445,,14.702163
24.94067502,51.8003,,15.046363
24.95691705,51.3252,,15.521463
24.98265219,50.9596,,15.887063
24.98378491,50.3823,,16.464363
24.9939971,49.8648,,16.981863
25.00673199,49.43,,17.416663
25.02054715,49.0595,,17.787163
25.037112,48.6467,,18.199963
25.05026197,48.2591,,18.587563
25.06905222,47.9143,,18.932363
25.07170415,47.5513,,19.295363
25.08431196,46.4899,,20.356763
25.09650826,46.1639,,20.682763
25.11255908,46.2128,,20.633863
25.12524605,46.605,,20.241663
25.13713503,47.3481,,19.498563
25.14948606,48.417,,18.429663
25.16176987,49.6305,,17.216163
25.17407417,50.8507,,15.995963
25.19034386,51.9587,,14.887963
25.23305011,52.9501,,13.896563
25.23704696,53.8741,,12.972563
25.23798394,55.6342,,11.212463
25.2701602,56.6201,,10.226563
25.27171087,57.5788,,9.267863
25.27267408,58.4417,,8.404963
25.29590917,59.2564,,7.590263
25.30741405,60.083,,6.763663
25.30869007,61.0587,,5.787963
25.32122111,61.9668,,4.879863
25.33656693,62.6413,,4.205363
25.34694815,63.0631,,3.783563
25.36120296,63.8062,,3.040463
25.37079597,64.4989,,2.347763
25.38713908,65.4665,,1.380163
25.39994812,66.7637,,0.082963
25.41200399,68.2348,,-1.388137
25.42379594,69.4678,,-2.621137
25.43616605,70.2464,,-3.399737
25.44956589,70.4887,,-3.642037
25.46082091,70.293,,-3.446337
25.475811,70.0208,,-3.174137
25.49053216,70.1893,,-3.342637
25.5017941,70.599,,-3.752337
25.51410508,70.9695,,-4.122837
25.52633214,71.0717,,-4.225037
25.53864598,70.7728,,-3.926137
25.55096602,70.1335,,-3.286837
25.56720209,69.3506,,-2.503937
25.58320785,68.481,,-1.634337
25.59178209,67.7064,,-0.859737
25.60415006,67.2432,,-0.396537
25.61718607,67.3353,,-0.488637
25.63273406,67.7143,,-0.867637
25.64504123,68.0609,,-1.214237
25.65735006,68.2574,,-1.410737
25.66965508,68.1156,,-1.268937
25.68204689,67.7022,,-0.855537
25.69417691,67.2243,,-0.377637
25.71045399,66.8653,,-0.018637
25.72280288,66.7522,,0.094463
25.73518014,66.8079,,0.038763
25.7481091,66.8294,,0.017263
25.76089501,66.5918,,0.254863
25.77207398,66.5138,,0.332863
25.78829908,66.5429,,0.303763
25.80063415,66.7275,,0.119163
25.81358314,67.0445,,-0.197837
25.82529211,67.4092,,-0.562537
25.83749914,67.651,,-0.804337
25.84991002,67.7452,,-0.898537
25.86614299,67.7623,,-0.915637
25.87847304,67.7701,,-0.923437
25.89077497,67.4876,,-0.640937
25.90310812,67.1685,,-0.321837
25.91546011,66.7892,,0.057463
25.92800617,66.3552,,0.491463
25.94410324,65.9232,,0.923463
25.95654392,65.5298,,1.316863
25.97006321,65.2565,,1.590163
25.98586798,65.0888,,1.757863
26.00637698,64.945,,1.901663
26.00987482,64.7932,,2.053463
26.02344012,64.0159,,2.830763
26.0380652,63.4458,,3.400863
26.05689597,62.7401,,4.106563
26.07705712,61.9529,,4.893763
26.07809901,61.1918,,5.654863
26.09090614,60.5707,,6.275963
26.099648,60.1639,,6.682763
26.11194801,59.9673,,6.879363
26.12425327,59.9155,,6.931163
26.1365571,59.9255,,6.921163
26.14954996,59.8506,,6.996063
26.16512609,59.8155,,7.031163
26.17743206,59.8853,,6.961363
26.19011188,60.1036,,6.743063
26.20225,60.4084,,6.438263
26.21658707,60.7259,,6.120763
26.22690201,60.8965,,5.950163
26.24997616,60.8124,,6.034263
26.25541019,60.4423,,6.404363
26.26937604,59.848,,6.998663
26.28003311,59.0497,,7.796963
26.30143785,57.2072,,9.639463
26.30532598,56.3732,,10.473463
26.32552385,55.6207,,11.225963
26.33404899,54.8457,,12.000963
26.34557891,54.1146,,12.732063
26.36208415,53.5004,,13.346263
26.37012196,52.8455,,14.001163
26.38671517,52.0709,,14.775763
26.3988049,51.2723,,15.574363
26.41097307,50.395,,16.451663
26.42323709,48.1074,,18.739263
26.43578911,46.7809,,20.065763
26.44819498,45.4582,,21.388463
26.46839905,44.1902,,22.656463
26.47861409,43.0233,,23.823363
26.48983002,42.0646,,24.782063
26.50111198,41.4069,,25.439763
26.51343894,41.0512,,25.795463
26.52575302,40.9256,,25.921063
26.54194903,40.907,,25.939663
26.55423093,41.1101,,25.736563
26.56711197,41.2806,,25.566063
26.57892919,41.4962,,25.350463
26.59288216,41.8133,,25.033363
26.60411811,42.2363,,24.610363
26.61978006,42.7907,,24.055963
26.63235927,43.3898,,23.456863
26.64453506,44.1271,,22.719563
26.65677094,44.9678,,21.878863
26.66901088,45.7821,,21.064563
26.68157101,46.5716,,20.275063
26.69772911,48.1895,,18.657163
26.70988417,49.1337,,17.712963
26.72225904,50.196,,16.650663
26.73464394,51.2641,,15.582563
26.7469511,52.3377,,14.508963
26.76305985,53.3232,,13.523463
26.77544808,54.1601,,12.686563
26.78771305,54.9057,,11.940963
26.80075002,55.6081,,11.238563
26.81230211,56.3395,,10.507163
26.82470393,57.664,,9.182663
26.841887,58.1758,,8.670863
26.85362291,58.6262,,8.220463
26.86864901,59.01,,7.836663
26.87816215,59.2905,,7.556163
26.89084101,59.5419,,7.304763
26.90284586,59.7411,,7.105563
26.92273712,59.803,,7.043663
26.93656898,59.7421,,7.104563
26.94359016,59.6938,,7.152863
26.95612097,60.1365,,6.710163
26.97014022,60.6004,,6.246263
26.98033905,61.1283,,5.718363
26.99664092,61.678,,5.168663
27.00890398,62.1016,,4.745063
27.02136397,62.4085,,4.438163
27.03411198,62.7259,,4.120763
27.04584122,63.2128,,3.633863
27.05810499,63.881,,2.965663
27.07441306,64.6029,,2.243763
27.08789802,65.7322,,1.114463
27.10065818,66.1156,,0.731063
27.11301208,66.3592,,0.487463
27.12524319,66.696,,0.150663
27.14095306,67.1992,,-0.352537
27.15701509,67.7882,,-0.941537
27.17418599,68.3755,,-1.528837
27.18636012,68.8291,,-1.982437
27.19014096,69.1478,,-2.301137
27.20219421,69.3356,,-2.488937
27.21773696,69.3541,,-2.507437
27.23007417,68.603,,-1.756337
27.24240708,68.0432,,-1.196537
27.25463915,67.4496,,-0.602937
27.26702785,66.795,,0.051663
27.27922893,66.2454,,0.601263
27.29555821,66.0033,,0.843363
27.3078351,66.1468,,0.699863
27.3201921,66.5069,,0.339763
27.33277321,66.8805,,-0.033837
27.34510422,67.2033,,-0.356637
27.3579421,67.6789,,-0.832237
27.37656713,67.9232,,-1.076537
27.38906908,68.1961,,-1.349437
27.40565205,68.408,,-1.561337
27.41035914,68.6081,,-1.761437
27.44539905,68.8975,,-2.050837
27.44657826,69.2798,,-2.433137
27.45589018,69.5765,,-2.729837
27.46484303,69.7126,,-2.865937
27.47582698,69.7675,,-2.920837
27.48810792,69.7356,,-2.888937
27.50186586,69.5403,,-2.693637
27.51676893,69.3396,,-2.492937
27.52953815,69.1853,,-2.338637
27.54131103,69.005,,-2.158337
27.55368018,68.8467,,-2.000037
27.56613803,68.7725,,-1.925837
27.57830024,68.8652,,-2.018537
27.59463906,69.0944,,-2.247737
27.61149907,69.3235,,-2.476837
27.61984301,69.4587,,-2.612037
27.63457823,69.3615,,-2.514837
27.64389706,69.0195,,-2.172837
27.65678787,68.4978,,-1.651137
27.677881,67.9046,,-1.057937
27.68507218,67.2793,,-0.432637
27.70363903,66.75,,0.096663
27.70936704,66.3356,,0.511063
27.7221539,65.989,,0.857663
27.73422623,65.6423,,1.204363
27.75021219,65.2545,,1.592163
27.7625351,64.3345,,2.512163
27.77484488,63.788,,3.058663
27.7871139,63.261,,3.585663
27.79940295,62.8958,,3.950863
27.81187296,62.7434,,4.103263
27.82806301,62.7595,,4.087163
27.84040117,62.7728,,4.073863
27.85367393,62.7042,,4.142463
27.87111592,62.6148,,4.231863
27.8896172,62.5196,,4.327063
27.90519404,61.9775,,4.869163
27.90638518,61.7145,,5.132163
27.93804097,61.5385,,5.308163
27.94659495,61.3346,,5.512063
27.9480052,61.0993,,5.747363
27.95805311,61.0105,,5.836163
27.97136521,61.2107,,5.635963
27.98368406,61.541,,5.305663
27.99601316,61.8045,,5.042163
28.00841904,62.0035,,4.843163
28.02064896,62.5496,,4.297063
28.03308105,62.8494,,3.997263
28.04925418,63.0128,,3.833863
28.06153488,63.0272,,3.819463
28.07377315,62.8302,,4.016463
28.08868194,62.5261,,4.320563
28.10021019,62.1914,,4.655263
28.11967301,61.9443,,4.902363
28.12704802,61.7993,,5.047363
28.14013004,61.791,,5.055663
28.15261793,62.0378,,4.808863
28.16775012,61.8259,,5.020763
28.18648815,61.3273,,5.519363
28.18907595,60.7615,,6.085163
28.20501804,60.2055,,6.641163
28.21868014,59.703,,7.143663
28.22950101,59.2356,,7.611063
28.2417872,58.8737,,7.972963
28.25415707,58.7385,,8.108163
28.27030611,58.8193,,8.027363
28.28268099,58.8845,,7.962163
28.29502702,58.4251,,8.421563
28.30727506,58.1585,,8.688163
28.3212049,57.9889,,8.857763
28.33206296,57.7235,,9.123163
28.34837008,57.3148,,9.531863
28.36058211,56.7425,,10.104163
28.37277317,56.0555,,10.791163
28.38518023,55.3632,,11.483463
28.39750004,54.7201,,12.126563
28.40979099,54.2225,,12.624163
28.425982,53.3572,,13.489463
28.43834019,52.869,,13.977663
28.45114207,52.3185,,14.528163
28.46306205,51.8321,,15.014563
28.47781014,51.4842,,15.362463
28.48765516,51.2713,,15.575363
28.50396895,51.1579,,15.688763
28.51836014,51.1012,,15.745463
28.53186607,51.037,,15.809663
28.54145503,50.9864,,15.860263
28.553442,50.9117,,15.934963
28.56885719,50.9379,,15.908763
28.58462214,51.0041,,15.842563
28.59420896,51.1727,,15.673963
28.606318,51.4637,,15.382963
28.61861801,51.8508,,14.995863
28.63093305,52.2406,,14.606063
28.64713383,52.5803,,14.266363
28.65952992,52.838,,14.008663
28.67185616,53.0803,,13.766363
28.68421912,53.6731,,13.173563
28.69645524,53.9694,,12.877263
28.70872498,54.2036,,12.643063
28.72513723,54.4358,,12.410863
28.73759604,54.7167,,12.129963
28.76252508,55.0392,,11.807463
28.7732811,55.3502,,11.496463
28.77711415,55.651,,11.195663
28.79053688,55.9531,,10.893563
28.80372,56.221,,10.625663
28.82106495,56.5465,,10.300163
28.82764697,57.3855,,9.461163
28.83977604,57.8123,,9.034363
28.85275698,58.1169,,8.729763
28.86448193,58.3215,,8.525163
28.88615012,58.4726,,8.374063
28.8939631,58.6422,,8.204463
28.90557528,58.8701,,7.976563
28.91986203,59.1654,,7.681263
28.92990994,59.5172,,7.329463
28.9422431,59.8664,,6.980263
28.95851207,60.3814,,6.465263
28.97100592,60.6159,,6.230763
28.98551393,60.9267,,5.919963
28.9980371,61.2302,,5.616463
29.00774813,61.4825,,5.364163
29.02397799,61.6417,,5.204963
29.03661799,61.8396,,5.007063
29.04859114,62.0849,,4.761763
29.06112003,62.3832,,4.463463
29.07321119,62.78,,4.066663
29.08559513,63.7857,,3.060963
29.10402417,64.3446,,2.502063
29.11414003,64.9356,,1.911063
29.12751007,65.586,,1.260663
29.13869905,66.3294,,0.517263
29.15118313,67.167,,-0.320337
29.16343188,67.8324,,-0.985737
29.17971611,68.2777,,-1.431037
29.19193792,68.6335,,-1.786837
29.20440221,68.9559,,-2.109237
29.21658802,69.4581,,-2.611437
29.22895408,69.5965,,-2.749837
29.24124312,69.6248,,-2.778137
29.25746822,69.5064,,-2.659737
29.26978612,69.374,,-2.527337
29.28209901,69.3312,,-2.484537
29.29435897,69.4479,,-2.601237
29.30688715,69.7148,,-2.868137
29.31910205,70.0107,,-3.164037
29.33529019,70.1873,,-3.340637
29.34763694,70.074,,-3.227337
29.35984802,69.2016,,-2.354937
29.37218308,68.7218,,-1.875137
29.38451815,68.1746,,-1.327937
29.40104294,67.625,,-0.778337
29.41308522,67.2838,,-0.437137
29.42710614,67.1733,,-0.326637
29.43769598,67.1933,,-0.346637
29.45006108,67.2582,,-0.411537
29.46238422,67.4107,,-0.564037
29.47859597,67.6877,,-0.841037
29.49258018,68.1959,,-1.349237
29.50333309,68.2127,,-1.366037
29.51870012,68.1137,,-1.267037
29.52788401,67.9715,,-1.124837
29.54126,67.8024,,-0.955737
29.55657125,67.5102,,-0.663537
29.56918716,67.1562,,-0.309537
29.58135104,66.8376,,0.009063
29.59339118,66.6768,,0.169863
29.60694027,66.7924,,0.054263
29.61927915,67.7629,,-0.916237
29.63455892,68.1665,,-1.319837
29.64661598,68.4373,,-1.590637
29.65893292,68.6058,,-1.759137
29.67126393,68.7256,,-1.878937
29.68359613,68.8773,,-2.030637
29.69584298,68.9581,,-2.111437
29.71207595,68.8157,,-1.969037
29.72448993,68.463,,-1.616337
29.73690319,67.9409,,-1.094237
29.74935818,66.685,,0.161663
29.7621181,66.0671,,0.779563
29.7776041,65.477,,1.369663
29.78997493,65.0235,,1.823163
29.80225706,64.7391,,2.107563
29.81459808,64.5904,,2.256263
29.82688212,64.6041,,2.242563
29.83920789,64.6465,,2.200163
29.85542202,64.615,,2.231663
29.86793709,64.3587,,2.487963
29.88006902,63.7645,,3.082163
29.89233398,62.105,,4.741663
29.90471005,61.4119,,5.434763
29.91752911,60.839,,6.007663
29.93340206,60.3527,,6.493963
29.94561815,60.0177,,6.828963
29.95791888,59.788,,7.058663
29.97349405,59.572,,7.274663
29.99834323,59.3994,,7.447263
30.00262403,59.3017,,7.544963
30.01600099,59.2212,,7.625463
30.03202605,58.9426,,7.904063
30.03851318,58.7788,,8.067863
30.04809713,58.7059,,8.140763
30.0643189,58.8213,,8.025363
30.0737021,59.1492,,7.697463
30.08893991,59.6271,,7.219563
30.1043961,60.1809,,6.665763
30.11357307,60.7398,,6.106863
30.1269691,61.0922,,5.754463
30.1382091,61.1674,,5.679263
30.1552,60.5715,,6.275163
30.16759181,60.0674,,6.779263
30.17912292,59.4551,,7.391563
30.19139194,58.7685,,8.078163
30.20371914,58.1043,,8.742363
30.22371507,57.4741,,9.372563
30.23268819,56.9152,,9.931463
30.24831104,56.4663,,10.380363
30.25693893,56.0787,,10.767963
30.26949406,55.686,,11.160663
30.2871511,54.6063,,12.240363
30.29595304,53.819,,13.027663
30.31163692,52.8999,,13.946763
30.32452393,51.8911,,14.955563
30.33856893,50.8711,,15.975563
30.34798098,49.9396,,16.907063
30.35936522,49.1383,,17.708363
30.3717072,48.4793,,18.367363
30.38920808,47.962,,18.884663
30.40023899,47.572,,19.274663
30.41258383,47.3546,,19.492063
30.42514896,46.5879,,20.258763
30.43733406,45.9646,,20.882063
30.44954705,45.2591,,21.587563
30.46571326,44.3438,,22.502863
30.48342299,43.2422,,23.604463
30.49033499,42.0734,,24.773263
30.51465797,40.9635,,25.883163
30.52126694,40.0401,,26.806563
30.53660703,39.4045,,27.442163
30.54871297,39.1459,,27.700763
30.55749297,40.1177,,26.728963
30.57119989,41.2308,,25.615863
30.58073997,42.6273,,24.219363
30.59514117,44.1112,,22.735463
30.60946107,45.6037,,21.242963
30.62152505,47.0474,,19.799263
30.63413024,48.3101,,18.536563
30.64604211,49.2994,,17.547263
30.6626339,50.0317,,16.814963
30.67138314,50.5938,,16.252863
30.68691516,51.7577,,15.088963
30.69974494,52.3679,,14.478763
30.71151614,52.8825,,13.964163
30.72388601,53.2642,,13.582463
30.73611903,53.5959,,13.250763
30.74851298,53.9162,,12.930463
30.76674604,54.2358,,12.610863
30.77698612,54.492,,12.354663
30.78937387,54.5742,,12.272463
30.80180407,54.4378,,12.408863
30.81397915,53.7035,,13.143163
30.8262682,53.184,,13.662663
30.84328222,52.5902,,14.256463
30.85497499,51.9262,,14.920463
30.87485313,51.2941,,15.552563
30.87955999,50.6837,,16.162963
30.89216208,50.1381,,16.708563
30.90807295,49.6236,,17.223063
30.92053819,49.0739,,17.772763
30.93266106,48.4332,,18.413463
30.94495702,47.748,,19.098663
30.95733309,46.3672,,20.479463
30.96965408,45.8313,,21.015363
30.98585391,45.4272,,21.419463
30.99819207,45.0305,,21.816163
31.01044703,44.6345,,22.212163
31.0228281,44.2772,,22.569463
31.03524303,43.9545,,22.892163
31.04737711,43.6458,,23.200863
31.06367993,43.3891,,23.457563
31.0760181,43.1699,,23.676763
31.08828592,42.7762,,24.070463
31.10065413,42.6776,,24.169063
31.11299396,42.7493,,24.097363
31.12559199,42.9444,,23.902263
31.14152217,43.2639,,23.582763
31.15402222,43.5905,,23.256163
31.16618109,43.8817,,22.964963
31.17844391,44.1199,,22.726763
31.19081903,44.3425,,22.504163
31.20353889,44.5761,,22.270563
31.2196579,45.4676,,21.379063
31.2316761,46.176,,20.670663
31.24452305,47.0333,,19.813363
31.25640607,47.8922,,18.954463
31.2702179,48.7537,,18.092963
31.28614593,49.5943,,17.252363
31.29727793,50.3581,,16.488563
31.30986118,50.9842,,15.862463
31.32181096,51.5287,,15.317963
31.33416295,52.0515,,14.795163
31.34656906,53.1285,,13.718163
31.36265397,53.651,,13.195663
31.37500525,54.1561,,12.690563
31.38733315,54.4955,,12.351163
31.39984608,54.6391,,12.207563
31.411865,54.5708,,12.275863
31.42421603,54.4373,,12.409363
31.44052505,54.3894,,12.457263
31.4530611,54.4641,,12.382563
31.46515298,54.2606,,12.586063
31.47825503,53.7122,,13.134463
31.49001694,52.2318,,14.614863
31.50212598,51.6574,,15.189263
31.51836205,51.3151,,15.531563
31.53068495,51.3021,,15.544563
31.54352212,51.5162,,15.330463
31.55532694,51.9049,,14.941763
31.56762218,52.4777,,14.368963
31.58004904,53.1373,,13.709363
31.59616995,53.7316,,13.115063
31.60907412,54.2319,,12.614763
31.62126899,54.9844,,11.862263
31.63331699,55.3606,,11.486063
31.64613295,55.6442,,11.202463
31.66162825,55.7023,,11.144363
31.67422628,55.6165,,11.230163
31.68637514,55.381,,11.465663
31.69860911,54.9803,,11.866363
31.71098399,54.4944,,12.352263
31.72330403,53.9367,,12.909963
31.73946214,53.286,,13.560663
31.75184512,52.3848,,14.461863
31.76415682,52.641,,14.205663
31.77639604,53.29,,13.556663
31.78889799,54.1164,,12.730263
31.80120611,54.863,,11.983663
31.81752801,55.3039,,11.542763
31.82960987,55.4888,,11.357863
31.842031,55.5143,,11.332363
31.85432124,55.6867,,11.159963
31.86912107,56.1487,,10.697963
31.88088489,57.4754,,9.371263
31.89515901,58.2453,,8.601363
31.90745902,58.8266,,8.020063
31.91979218,59.2119,,7.634763
31.93205905,59.5349,,7.311763
31.94442797,59.8667,,6.979963
31.9566772,60.072,,6.774663
31.97305489,60.1942,,6.652463
31.98531818,60.3756,,6.471063
31.99757004,60.519,,6.327663
32.01010895,60.6336,,6.213063
32.02228498,60.7109,,6.135763
32.03847408,60.6178,,6.228863
32.05083203,60.5529,,6.293763
32.06313396,60.5055,,6.341163
32.07551312,60.6571,,6.189563
32.08779407,61.1465,,5.700163
32.10037017,61.7689,,5.077763
32.12005401,62.5075,,4.339163
32.12861204,63.3873,,3.459363
32.14130807,64.3825,,2.464163
32.15370893,66.511,,0.335663
32.16648507,67.297,,-0.450337
32.17798018,67.6286,,-0.781937
32.1980269,67.4133,,-0.566637
32.20844316,66.4806,,0.366063
32.21939087,64.7009,,2.145763
32.23113489,62.1429,,4.703763
32.24462795,58.9968,,7.849863
32.25581789,55.5055,,11.341163
32.27494502,51.8674,,14.979263
32.28428411,44.8839,,21.962763
32.29658699,41.491,,25.355663
32.30888915,37.9838,,28.862863
32.32117295,34.4229,,32.423763
32.33369303,30.7472,,36.099463
32.34978414,26.8544,,39.992263
32.36217117,22.7041,,44.142563
32.37457705,18.4368,,48.409863
32.38682389,14.2605,,52.586163
32.39906192,10.6925,,56.154163
32.41138506,5.839,,61.007663
32.42759204,4.0896,,62.757063
32.43991113,2.844,,64.002663
32.45222402,1.9132,,64.933463
32.46503901,1.2247,,65.621963
32.47682619,1.0346,,65.812063
32.48917103,0.9942,,65.852463
32.50185204,0.8518,,65.994863
32.51378608,0.735,,66.111663
32.52596498,0.6632,,66.183463
32.54226804,0.6023,,66.244363
32.55456614,0.5741,,66.272563
32.56694913,0.535,,66.311663
32.57923293,0.4908,,66.355863
32.59153724,0.4384,,66.408263
32.60415888,0.4648,,66.381863
32.61671591,0.4558,,66.390863
32.6284039,0.4474,,66.399263
32.64072609,0.4235,,66.423163
32.65951419,0.3984,,66.448263
32.67174602,0.4208,,66.425863
32.68476701,0.3982,,66.448463
32.693964,0.3924,,66.454263
32.7104671,0.3976,,66.449063
32.72261405,0.387,,66.459663
32.73816299,0.398,,66.448663
32.74366617,0.387,,66.459663
32.77097106,0.3922,,66.454463
32.77217317,0.4036,,66.443063
32.78489494,0.4002,,66.446463
32.79745412,0.411,,66.435663
32.81000495,0.4223,,66.424363
32.82089806,0.4172,,66.429463
32.83323407,0.4364,,66.410263
32.84928298,0.4207,,66.425963
32.85782504,0.4205,,66.426163
32.87018609,0.3975,,66.449163
32.88254213,0.3742,,66.472463
32.898669,0.3998,,66.446863
32.91097713,0.4176,,66.429063
32.92326307,0.4127,,66.433963
32.93560219,0.3966,,66.450063
32.94794202,0.4236,,66.423063
32.96023202,0.4473,,66.399363
32.97238708,0.4283,,66.418363
32.98523998,0.4133,,66.433363
32.99760199,0.4024,,66.444263
33.01332307,0.3932,,66.453463
33.02576399,0.4114,,66.435263
33.03790116,0.4427,,66.403963
33.05022526,0.447,,66.399663
33.06252694,0.4449,,66.401763
33.07476497,0.4369,,66.409763
33.08734417,0.4239,,66.422763
33.09957504,0.41,,66.436663
33.11191106,0.4272,,66.419463
33.12801814,0.4182,,66.428463
33.14032006,0.417,,66.429663
33.15496302,0.4276,,66.419063
33.16491103,0.4217,,66.424963
33.17747712,0.4323,,66.414363
33.19062614,0.431,,66.415663
33.20609093,0.4287,,66.417963
33.21575904,0.4272,,66.419463
33.22657204,0.4249,,66.421763
33.24269104,0.437,,66.409663
33.25722599,0.4447,,66.401963
33.26730394,0.3984,,66.448263
33.28010011,0.4104,,66.436263
33.29187822,0.4284,,66.418263
33.30868721,0.4248,,66.421863
33.3165071,0.4199,,66.426763
33.32876992,0.4013,,66.445363
33.34137797,0.4247,,66.421963
33.35750508,0.4199,,66.426763
33.37314296,0.4158,,66.430863
33.38255787,0.4275,,66.419163
33.39811397,0.4127,,66.433963
